Invoice ID,Account ID,Account,Status_Updated_Date,Salesperson,Sales,State,Item Class,Material_Service,Status,Customer Type,Year,Quarter,Month
INV16713,1000269,Connecting Point,11/12/2021 00:00,CL - Sam J,1819.58,South Dakota,EPIC,Material,Services,Reseller,2021,Q4,12
INV16713,1000269,Connecting Point,11/12/2021 00:00,CL - Sam J,3068.68,South Dakota,70v,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16713,1000269,Connecting Point,11/12/2021 00:00,CL - Sam J,101.41,South Dakota,Network Devices,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16713,1000269,Connecting Point,11/12/2021 00:00,CL - Sam J,596.6,South Dakota,Speakers,Material,Services,Reseller,2021,Q4,12
INV16713,1000269,Connecting Point,11/12/2021 00:00,CL - Sam J,150,South Dakota,Wire,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16713,1000269,Connecting Point,11/12/2021 00:00,CL - Sam J,1180.8,South Dakota,Accessories,Material,Docs Rcv,Reseller,2021,Q4,12
INV16713,1000269,Connecting Point,11/12/2021 00:00,CL - Sam J,11676.12,South Dakota,Kits,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16695,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,0,Utah,Microphones,Material,Docs Rcv,Reseller,2021,Q4,12
INV16694,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,0,Utah,Microphones,Material,Contingency,Reseller,2021,Q4,12
INV16694,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,0,Utah,Accessories,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16695,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,0,Utah,Batteries,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16694,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,0,Utah,Batteries,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16695,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,0,Utah,Network Devices,Material,Docs Rcv,Reseller,2021,Q4,12
INV16694,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,0,Utah,Network Devices,Material,Docs Rcv,Reseller,2021,Q4,12
INV16695,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,0,Utah,Miscellaneous,Material,Contingency,Reseller,2021,Q4,12
INV16694,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,0,Utah,Miscellaneous,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16695,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,0,Utah,Speakers,Material,Unposted Invoices,Reseller,2021,Q4,12
INV16694,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,0,Utah,Speakers,Material,Contingency,Reseller,2021,Q4,12
INV16694,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,0,Utah,Cameras,Material,Services,Reseller,2021,Q4,12
INV16669,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,660,Utah,Programming Services,Service,Services,Customer,2021,Q4,12
INV16674,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,1644.6,Utah,Programming Services,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV16683,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,1644.6,Utah,Programming Services,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV16645,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,462,Utah,Programming Services,Service,Services,Reseller,2021,Q4,12
INV16682,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,33,Utah,Programming Services,Service,Contingency,Reseller,2021,Q4,12
INV16644,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,66,Utah,Programming Services,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV16673,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,1644.6,Utah,Programming Services,Service,Docs Rcv,Reseller,2021,Q4,12
INV16643,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,462,Utah,Programming Services,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV16672,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,1644.6,Utah,Programming Services,Service,Docs Rcv,Reseller,2021,Q4,12
INV16695,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,3180.24,Utah,Amplifiers,Material,Programming,Reseller,2021,Q4,12
INV16695,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,216.54,Utah,Wire,Material,Docs Rcv,Reseller,2021,Q4,12
INV16694,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,5300.4,Utah,Amplifiers,Material,Services,Reseller,2021,Q4,12
INV16694,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,222.3,Utah,Wire,Material,Docs Rcv,Reseller,2021,Q4,12
INV16695,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,138.6,Utah,Accessories,Material,Docs Rcv,Reseller,2021,Q4,12
INV16695,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,2984.88,Utah,Kits,Material,Contingency,Reseller,2021,Q4,12
INV16694,1000291,Davis County School District,11/12/2021 00:00,NW - Tanner A,8811.08,Utah,Kits,Material,Contingency,Reseller,2021,Q4,12
INV16660,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,1495,Florida,Design Services,Service,Docs Rcv,Reseller,2021,Q4,12
INV16662,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,1495,Florida,Design Services,Service,Docs Rcv,Reseller,2021,Q4,12
INV16666,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,1495,Florida,Design Services,Service,Services,Reseller,2021,Q4,12
INV16663,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,1495,Florida,Design Services,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV16650,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,1495,Florida,Design Services,Service,Services,Reseller,2021,Q4,12
INV16649,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,1495,Florida,Design Services,Service,Docs Not Rcv,Customer,2021,Q4,12
INV16651,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,1495,Florida,Design Services,Service,Programming,Reseller,2021,Q4,12
INV16648,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,1495,Florida,Design Services,Service,Docs Not Rcv,Customer,2021,Q4,12
INV16665,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,1495,Florida,Design Services,Service,Docs Rcv,Reseller,2021,Q4,12
INV16647,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,1495,Florida,Design Services,Service,Services,Reseller,2021,Q4,12
INV16661,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,1495,Florida,Design Services,Service,Docs Rcv,Reseller,2021,Q4,12
INV16664,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,1495,Florida,Design Services,Service,Unposted Invoices,Reseller,2021,Q4,12
INV16654,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,1495,Florida,Design Services,Service,Services,Reseller,2021,Q4,12
INV16652,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,1495,Florida,Design Services,Service,Services,Reseller,2021,Q4,12
INV16655,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,1495,Florida,Design Services,Service,Services,Reseller,2021,Q4,12
INV16668,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,480,Florida,Programming Services,Service,Docs Rcv,Customer,2021,Q4,12
INV16660,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,2484.5,Florida,Programming Services,Service,Docs Rcv,Reseller,2021,Q4,12
INV16662,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,2334.5,Florida,Programming Services,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV16666,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,2694.5,Florida,Programming Services,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV16663,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,2814.5,Florida,Programming Services,Service,Docs Rcv,Reseller,2021,Q4,12
INV16650,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,2814.5,Florida,Programming Services,Service,Contingency,Reseller,2021,Q4,12
INV16649,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,2724.5,Florida,Programming Services,Service,Contingency,Customer,2021,Q4,12
INV16651,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,3384.5,Florida,Programming Services,Service,Services,Reseller,2021,Q4,12
INV16648,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,2544.5,Florida,Programming Services,Service,Services,Customer,2021,Q4,12
INV16665,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,2664.5,Florida,Programming Services,Service,Services,Reseller,2021,Q4,12
INV16647,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,2754.5,Florida,Programming Services,Service,Services,Reseller,2021,Q4,12
INV16661,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,2874.5,Florida,Programming Services,Service,Docs Rcv,Reseller,2021,Q4,12
INV16667,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,420,Florida,Programming Services,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV16664,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,2604.5,Florida,Programming Services,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV16654,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,2334.5,Florida,Programming Services,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV16656,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,540,Florida,Programming Services,Service,Services,Reseller,2021,Q4,12
INV16652,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,2814.5,Florida,Programming Services,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV16655,1000339,Duval County Public Schools,11/12/2021 00:00,SE - Spencer A,2484.5,Florida,Programming Services,Service,Contingency,Reseller,2021,Q4,12
INV16719,1000460,Granite School District,11/12/2021 00:00,NW - Tanner A,0,Utah,Accessories,Material,Docs Rcv,Customer,2021,Q4,12
INV16719,1000460,Granite School District,11/12/2021 00:00,NW - Tanner A,0,Utah,Batteries,Material,Services,Customer,2021,Q4,12
INV16719,1000460,Granite School District,11/12/2021 00:00,NW - Tanner A,0,Utah,Microphones,Material,Contingency,Customer,2021,Q4,12
INV16719,1000460,Granite School District,11/12/2021 00:00,NW - Tanner A,1578.06,Utah,Kits,Material,Unposted Invoices,Customer,2021,Q4,12
INV16680,1000547,Howard Technology Solutions,11/12/2021 00:00,SE - Shannon H,0,Alabama,Assembly Services,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV16658,1000547,Howard Technology Solutions,11/12/2021 00:00,SE - Shannon H,0,Alabama,Assembly Services,Service,Services,Customer,2021,Q4,12
INV16681,1000547,Howard Technology Solutions,11/12/2021 00:00,FL - Gary E,0,Florida,Assembly Services,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV16658,1000547,Howard Technology Solutions,11/12/2021 00:00,SE - Shannon H,500,Alabama,Design Services,Service,Docs Rcv,Customer,2021,Q4,12
INV16659,1000547,Howard Technology Solutions,11/12/2021 00:00,SE - Shannon H,7689,Alabama,Commissioning Services,Service,Contingency,Customer,2021,Q4,12
INV16658,1000547,Howard Technology Solutions,11/12/2021 00:00,SE - Shannon H,4119.5,Alabama,Programming Services,Service,Docs Rcv,Customer,2021,Q4,12
INV16681,1000547,Howard Technology Solutions,11/12/2021 00:00,FL - Gary E,1566.13,Florida,Programming Services,Service,Services,Reseller,2021,Q4,12
INV16700,1000547,Howard Technology Solutions,11/12/2021 00:00,SE - Shannon H,35.84,Tennessee,Batteries,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16720,1000739,Marco Technologies LLC,11/12/2021 00:00,CL - Sam J,0,North Dakota,Cameras,Material,Services,Reseller,2021,Q4,12
INV16720,1000739,Marco Technologies LLC,11/12/2021 00:00,CL - Sam J,0,North Dakota,EPIC,Material,Docs Rcv,Reseller,2021,Q4,12
INV16720,1000739,Marco Technologies LLC,11/12/2021 00:00,CL - Sam J,0,North Dakota,Manuals,Material,Services,Reseller,2021,Q4,12
INV16720,1000739,Marco Technologies LLC,11/12/2021 00:00,CL - Sam J,0,North Dakota,Power Supply,Material,Docs Rcv,Reseller,2021,Q4,12
INV16720,1000739,Marco Technologies LLC,11/12/2021 00:00,CL - Sam J,0,North Dakota,Miscellaneous,Material,Services,Reseller,2021,Q4,12
INV16720,1000739,Marco Technologies LLC,11/12/2021 00:00,CL - Sam J,0,North Dakota,Batteries,Material,Services,Reseller,2021,Q4,12
INV16720,1000739,Marco Technologies LLC,11/12/2021 00:00,CL - Sam J,0,North Dakota,Microphones,Material,Docs Rcv,Reseller,2021,Q4,12
INV16720,1000739,Marco Technologies LLC,11/12/2021 00:00,CL - Sam J,2759.18,North Dakota,AE License,Material,Docs Rcv,Reseller,2021,Q4,12
INV16720,1000739,Marco Technologies LLC,11/12/2021 00:00,CL - Sam J,2896.14,North Dakota,70v,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16720,1000739,Marco Technologies LLC,11/12/2021 00:00,CL - Sam J,423.65,North Dakota,Network Devices,Material,Contingency,Reseller,2021,Q4,12
INV16720,1000739,Marco Technologies LLC,11/12/2021 00:00,CL - Sam J,17607.2,North Dakota,Amplifiers,Material,Programming,Reseller,2021,Q4,12
INV16720,1000739,Marco Technologies LLC,11/12/2021 00:00,CL - Sam J,9345.74,North Dakota,Enclosures,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16720,1000739,Marco Technologies LLC,11/12/2021 00:00,CL - Sam J,9464.8,North Dakota,Speakers,Material,Unposted Invoices,Reseller,2021,Q4,12
INV16720,1000739,Marco Technologies LLC,11/12/2021 00:00,CL - Sam J,3867.64,North Dakota,Wire,Material,Services,Reseller,2021,Q4,12
INV16720,1000739,Marco Technologies LLC,11/12/2021 00:00,CL - Sam J,5526.42,North Dakota,Accessories,Material,Docs Rcv,Reseller,2021,Q4,12
INV16720,1000739,Marco Technologies LLC,11/12/2021 00:00,CL - Sam J,51571.9,North Dakota,Kits,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16677,1000812,Nebo School District,11/12/2021 00:00,West - Rulon C,198,Utah,Install Services - Commission,Service,Services,Reseller,2021,Q4,12
CM3538,1000973,Provo City School District,11/12/2021 00:00,West - Rulon C,0,Utah,Network Devices,Material,Docs Rcv,Customer,2021,Q4,12
CM3538,1000973,Provo City School District,11/12/2021 00:00,West - Rulon C,-99,Not Assigned,Accessories,Material,Docs Rcv,Customer,2021,Q4,12
INV16717,1001063,School Bd - Orange County,11/12/2021 00:00,SE - Spencer A,40,Florida,Batteries,Material,Services,Reseller,2021,Q4,12
INV16716,1001169,Summit Solutionz Inc.,11/12/2021 00:00,SE - Austin A,10.18,Georgia,Accessories,Material,Docs Rcv,Reseller,2021,Q4,12
INV16718,1001171,Superior Services,11/12/2021 00:00,SE - Shannon H,136.86,Alabama,Batteries,Material,Services,Customer,2021,Q4,12
INV16686,1001195,Tech Check LLC,11/12/2021 00:00,CL - Sam J,33,Minnesota,Programming Services,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV16685,1001195,Tech Check LLC,11/12/2021 00:00,CL - Sam J,33,Minnesota,Programming Services,Service,Docs Rcv,Reseller,2021,Q4,12
INV16675,1001195,Tech Check LLC,11/12/2021 00:00,CL - Sam J,33,Minnesota,Programming Services,Service,Docs Rcv,Reseller,2021,Q4,12
INV16697,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Alex N,0,Illinois,Accessories,Material,Docs Rcv,Reseller,2021,Q4,12
INV16697,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Alex N,0,Illinois,Batteries,Material,Docs Rcv,Reseller,2021,Q4,12
INV16697,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Alex N,0,Illinois,Microphones,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16697,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Alex N,0,Illinois,Miscellaneous,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16715,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Alex N,0,Michigan,Accessories,Material,Unposted Invoices,Reseller,2021,Q4,12
INV16715,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Alex N,0,Michigan,Batteries,Material,Contingency,Reseller,2021,Q4,12
INV16715,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Alex N,0,Michigan,Microphones,Material,Docs Rcv,Reseller,2021,Q4,12
INV16715,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Alex N,0,Michigan,Miscellaneous,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16692,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Sam J,0,Iowa,AE License,Material,Docs Rcv,Reseller,2021,Q4,12
INV16692,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Sam J,0,Iowa,Batteries,Material,Services,Reseller,2021,Q4,12
INV16692,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Sam J,0,Iowa,Manuals,Material,Contingency,Reseller,2021,Q4,12
INV16692,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Sam J,0,Iowa,Miscellaneous,Material,Programming,Reseller,2021,Q4,12
CM3544,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Sam J,0,Not Assigned,Accessories,Material,Contingency,Reseller,2021,Q4,12
INV16715,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Alex N,12095.59,Michigan,Speakers,Material,Programming,Reseller,2021,Q4,12
INV16697,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Alex N,12775,Illinois,Speakers,Material,Contingency,Reseller,2021,Q4,12
CM3544,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Sam J,-571.45,Minnesota,Accessories,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16692,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Sam J,1096,Iowa,70v,Material,Contingency,Reseller,2021,Q4,12
INV16692,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Sam J,5195.02,Iowa,Accessories,Material,Contingency,Reseller,2021,Q4,12
INV16692,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Sam J,36823.71,Iowa,Amplifiers,Material,Services,Reseller,2021,Q4,12
INV16692,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Sam J,909.79,Iowa,EPIC,Material,Programming,Reseller,2021,Q4,12
INV16692,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Sam J,240,Iowa,Microphones,Material,Services,Reseller,2021,Q4,12
INV16692,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Sam J,1650.95,Iowa,Network Devices,Material,Docs Rcv,Reseller,2021,Q4,12
INV16692,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Sam J,1169.2,Iowa,Speakers,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16692,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Sam J,7155.03,Iowa,Wire,Material,Docs Rcv,Reseller,2021,Q4,12
INV16692,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Sam J,42243.64,Iowa,Kits,Material,Docs Rcv,Reseller,2021,Q4,12
INV16697,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Alex N,5834.5,Illinois,Kits,Material,Docs Rcv,Reseller,2021,Q4,12
INV16715,1001210,Bluum of Minnesota LLC - Equipment,11/12/2021 00:00,CL - Alex N,2069.33,Michigan,Kits,Material,Docs Rcv,Reseller,2021,Q4,12
INV16711,1001292,Washington County School District - UT,11/12/2021 00:00,NW - Tanner A,0,Utah,Batteries,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16711,1001292,Washington County School District - UT,11/12/2021 00:00,NW - Tanner A,0,Utah,Microphones,Material,Services,Reseller,2021,Q4,12
INV16711,1001292,Washington County School District - UT,11/12/2021 00:00,NW - Tanner A,0,Utah,Miscellaneous,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16711,1001292,Washington County School District - UT,11/12/2021 00:00,NW - Tanner A,0,Utah,Network Devices,Material,Services,Reseller,2021,Q4,12
INV16711,1001292,Washington County School District - UT,11/12/2021 00:00,NW - Tanner A,0,Utah,Speakers,Material,Contingency,Reseller,2021,Q4,12
INV16711,1001292,Washington County School District - UT,11/12/2021 00:00,NW - Tanner A,9540.72,Utah,Amplifiers,Material,Programming,Reseller,2021,Q4,12
INV16711,1001292,Washington County School District - UT,11/12/2021 00:00,NW - Tanner A,1053,Utah,Enclosures,Material,Docs Rcv,Reseller,2021,Q4,12
INV16711,1001292,Washington County School District - UT,11/12/2021 00:00,NW - Tanner A,400.14,Utah,Wire,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16711,1001292,Washington County School District - UT,11/12/2021 00:00,NW - Tanner A,774,Utah,Accessories,Material,Docs Rcv,Reseller,2021,Q4,12
INV16711,1001292,Washington County School District - UT,11/12/2021 00:00,NW - Tanner A,7376.58,Utah,Kits,Material,Docs Rcv,Reseller,2021,Q4,12
INV16696,1001293,Washoe County School District,11/12/2021 00:00,Strategic - Jessica B,0,Nevada,Accessories,Material,Contingency,Reseller,2021,Q4,12
INV16696,1001293,Washoe County School District,11/12/2021 00:00,Strategic - Jessica B,0,Nevada,Batteries,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16696,1001293,Washoe County School District,11/12/2021 00:00,Strategic - Jessica B,0,Nevada,Microphones,Material,Unposted Invoices,Reseller,2021,Q4,12
INV16696,1001293,Washoe County School District,11/12/2021 00:00,Strategic - Jessica B,450,Nevada,Kits,Material,Services,Reseller,2021,Q4,12
INV16676,1001328,White Pine County School District,11/12/2021 00:00,Strategic - Jessica B,430,Nevada,Install Services - Commission,Service,Unposted Invoices,Reseller,2021,Q4,12
INV16670,1002129,Citrus County School District,11/12/2021 00:00,SE - Spencer A,1990,Florida,Commissioning Services,Service,Docs Rcv,Reseller,2021,Q4,12
INV16670,1002129,Citrus County School District,11/12/2021 00:00,SE - Spencer A,2430,Florida,Install Services - Commission,Service,Contingency,Reseller,2021,Q4,12
INV16699,1002241,Bay Haven Charter Academy Inc,11/12/2021 00:00,FL - Gary E,0,Florida,Amplifiers,Material,Docs Not Rcv,Customer,2021,Q4,12
INV16699,1002241,Bay Haven Charter Academy Inc,11/12/2021 00:00,FL - Gary E,0,Florida,Power Supply,Material,Docs Not Rcv,Customer,2021,Q4,12
INV16699,1002241,Bay Haven Charter Academy Inc,11/12/2021 00:00,FL - Gary E,0,Florida,Wire,Material,Services,Customer,2021,Q4,12
INV16699,1002241,Bay Haven Charter Academy Inc,11/12/2021 00:00,FL - Gary E,236.12,Florida,Kits,Material,Docs Not Rcv,Customer,2021,Q4,12
INV16688,1003273,Manatee County School District,11/12/2021 00:00,SE - Spencer A,5148.35,Florida,Professional Development,Service,Docs Rcv,Customer,2021,Q4,12
INV16671,1003273,Manatee County School District,11/12/2021 00:00,SE - Spencer A,472.04,Florida,Professional Development,Service,Contingency,Reseller,2021,Q4,12
INV16671,1003273,Manatee County School District,11/12/2021 00:00,SE - Spencer A,9735.32,Florida,Commissioning Services,Service,Contingency,Reseller,2021,Q4,12
INV16671,1003273,Manatee County School District,11/12/2021 00:00,SE - Spencer A,33305.13,Florida,Install Services - Commission,Service,Docs Rcv,Reseller,2021,Q4,12
INV16646,1003404,Bluum of Minnesota LLC - Service,11/12/2021 00:00,West - Rulon C,0,Minnesota,Assembly Services,Service,Services,Reseller,2021,Q4,12
INV16657,1003404,Bluum of Minnesota LLC - Service,11/12/2021 00:00,West - Rulon C,4740,Minnesota,Commissioning Services,Service,Unposted Invoices,Reseller,2021,Q4,12
INV16657,1003404,Bluum of Minnesota LLC - Service,11/12/2021 00:00,West - Rulon C,8454.8,Minnesota,Install Services - Commission,Service,Services,Reseller,2021,Q4,12
INV16646,1003404,Bluum of Minnesota LLC - Service,11/12/2021 00:00,West - Rulon C,3723.5,Minnesota,Programming Services,Service,Contingency,Reseller,2021,Q4,12
INV16646,1003404,Bluum of Minnesota LLC - Service,11/12/2021 00:00,West - Rulon C,1995,Minnesota,Design Services,Service,Unposted Invoices,Reseller,2021,Q4,12
INV16693,1003607,Dawson County Schools,11/12/2021 00:00,SE - Austin A,0,Georgia,Accessories,Material,Contingency,Reseller,2021,Q4,12
INV16693,1003607,Dawson County Schools,11/12/2021 00:00,SE - Austin A,0,Georgia,Batteries,Material,Docs Rcv,Reseller,2021,Q4,12
INV16693,1003607,Dawson County Schools,11/12/2021 00:00,SE - Austin A,3082.5,Georgia,Microphones,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16693,1003607,Dawson County Schools,11/12/2021 00:00,SE - Austin A,3679.56,Georgia,Kits,Material,Docs Rcv,Reseller,2021,Q4,12
INV16710,1005121,The Sack Company,11/12/2021 00:00,SE - Austin A,8309.27,Georgia,Accessories,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV16687,1005853,Amplus Academy,11/12/2021 00:00,Strategic - Jessica B,0,Nevada,Assembly Services,Service,Docs Rcv,Reseller,2021,Q4,12
INV16708,1005853,Amplus Academy,11/12/2021 00:00,Strategic - Jessica B,500,Nevada,Design Services,Service,Services,Customer,2021,Q4,12
INV16687,1005853,Amplus Academy,11/12/2021 00:00,Strategic - Jessica B,66,Nevada,Programming Services,Service,Services,Reseller,2021,Q4,12
INV16708,1005853,Amplus Academy,11/12/2021 00:00,Strategic - Jessica B,5868.5,Nevada,Programming Services,Service,Programming,Customer,2021,Q4,12
INV16689,1006282,McCall-Donnelly School District #42,11/12/2021 00:00,NW - Devon M,0,Idaho,Assembly Services,Service,Services,Customer,2021,Q3,12
INV17259,1000056,Appsalute,12/01/2021 00:00,SE - Austin A,1491.6,Kentucky,Design Services,Service,Invoiced Sales,Customer,2021,Q1,1
INV17259,1000056,Appsalute,12/01/2021 00:00,SE - Austin A,2957.77,Kentucky,Programming Services,Service,Invoiced Sales,Customer,2021,Q1,1
INV17265,1000223,Clark County School District,12/01/2021 00:00,Strategic - Jessica B,250,Nevada,Accessories,Material,Programming,Reseller,2021,Q1,1
INV17258,1000879,Online Customers,12/01/2021 00:00,Strategic - Jessica B,80,Florida,Accessories,Material,Invoiced Sales,Customer,2021,Q1,1
CM3662,1001210,Bluum of Minnesota LLC - Equipment,12/01/2021 00:00,CL - Sam J,0,Not Assigned,Accessories,Material,Invoiced Sales,Reseller,2021,Q1,1
CM3662,1001210,Bluum of Minnesota LLC - Equipment,12/01/2021 00:00,CL - Sam J,0,Not Assigned,Speakers,Material,Invoiced Sales,Reseller,2021,Q1,1
CM3665,1001210,Bluum of Minnesota LLC - Equipment,12/01/2021 00:00,CL - Sam J,0,Not Assigned,Accessories,Material,Invoiced Sales,Reseller,2021,Q1,1
CM3661,1001210,Bluum of Minnesota LLC - Equipment,12/01/2021 00:00,CL - Sam J,-32.5,Minnesota,Speakers,Material,Invoiced Sales,Reseller,2021,Q1,1
